emp_no,first_name,last_name,gender,salary,to_date,dept_no
481548,Huei,Sidou,F,40000,1995-08-13,d008
481551,Akemi,Bednarek,F,51412,1988-04-22,d005
481554,Xianlong,Oehlmann,M,70976,1992-08-26,d004
481558,Ramachenga,Himler,M,41750,1996-09-19,d005
481563,Sanjai,McAffer,F,45842,1997-02-11,d009
481569,Huican,Hutter,M,54480,1989-12-07,d008
481570,Arnould,Standera,M,60118,1989-02-08,d005
481572,Pramod,Plessier,F,40000,1994-11-23,d005
481574,Gal,Dymetman,F,90769,1991-03-30,d007
481582,Arco,Lichtner,F,40000,2000-01-12,d005
481586,Gaetan,Keohane,F,53088,1994-06-10,d008
481588,Jessie,Stranks,F,40000,1990-06-23,d004
481591,Masamitsu,Melski,F,49262,1986-10-23,d005
481593,Xiaoqiu,Oxman,F,41280,1995-04-04,d005
481598,Eberhardt,Karner,M,50777,1996-04-08,d004
481599,Hausi,Kawashima,M,48293,1987-03-23,d007
481601,Baocai,Birke,F,64071,1998-04-14,d005
481612,Gonzalo,Strehl,M,60759,1992-01-29,d001
481615,Sachar,Shrader,M,68863,1998-11-05,d004
481632,Katsuyuki,Munoz,M,40000,1991-03-14,d009
481636,Yannik,Bahl,F,58183,1989-05-23,d002
481639,Ingemar,Falco,M,40000,1994-11-20,d003
481640,Khoa,Shrader,M,40000,1990-05-07,d001
481641,Miomir,Hammerschmidt,F,55263,1986-07-23,d002
481645,Pantung,Solares,M,51301,1987-07-28,d005
481646,Shawna,Acton,F,49092,1998-06-04,d006
481652,Roddy,Debuse,M,59516,1986-02-23,d004
481658,Mingsen,Vanwelkenhuysen,F,40566,1989-08-10,d001
481660,Babette,Yeung,F,40000,1997-10-31,d004
481670,Suvo,Bodoff,M,46571,2000-02-07,d005
481674,Jessie,Capobianchi,M,42145,2000-06-27,d004
481675,Hsiangchu,Ranon,M,40000,1998-03-19,d005
481679,Nobuyoshi,Hatcliff,M,53514,1999-01-27,d002
481682,Pantung,Boguraev,M,84552,1997-12-31,d004
481683,Lidong,Luit,M,41970,1994-04-13,d003
481691,Chikako,Constantine,M,40000,1999-09-28,d009
481694,Adas,Baumann,M,40000,1988-05-30,d004
481695,Bikash,Pusterhofer,M,40000,1994-05-21,d008
481708,Christfried,Salverda,M,40000,1988-12-30,d004
481710,Bernardo,Pollock,M,40000,1998-12-02,d004
481712,Vitaly,Jeong,F,53611,1998-12-17,d005
481715,Lene,Cesareni,F,40000,1987-05-15,d004
481722,Mohammad,Ullian,M,61074,1994-01-26,d004
481731,Manohar,Braunschweig,M,52724,1993-04-13,d005
481749,Stafford,Hardjono,M,40000,1991-09-22,d005
481750,Zvonko,Lieberherr,F,43245,1987-02-16,d007
481754,Marsja,Snyers,M,53173,1992-11-24,d005
481756,Taisook,Reghbati,F,40000,1996-07-28,d009
481762,Wojceich,Stranks,M,40000,1992-05-06,d006
481768,Fuqing,Narahara,M,40452,1999-10-26,d003
481774,Jacqueline,Morrin,F,40000,1991-01-25,d006
481775,Gao,Hartvigsen,M,90519,1989-11-12,d005
481777,Shooichi,Gruenwald,F,48774,1998-11-20,d005
481778,Sergi,Quittner,M,45945,1992-07-08,d005
481779,Kokou,Zizka,F,45243,1991-12-06,d004
481780,Ibibia,Aloisi,F,40000,1998-06-22,d004
481787,Dulce,Gecsel,M,40000,1987-10-16,d004
481788,Jenwei,Schaaf,F,43181,2000-12-19,d004
481801,Giap,Birta,F,82205,1995-08-27,d007
481810,Hyuncheol,Parveen,M,77934,1990-02-04,d001
481814,Shigenori,Hiraishi,F,49835,1995-08-17,d008
481815,Khedija,Jenevein,M,77284,1999-08-06,d005
481819,Mountaz,Pappas,F,40453,1992-06-20,d004
481829,Premal,Baalen,F,51850,1993-07-06,d005
481843,Hsiangchu,Snedden,F,40000,1995-01-17,d005
481847,Kiyotoshi,Saoudi,M,71425,1986-10-18,d007
481857,Ulises,Ecklund,F,88307,1991-09-16,d007
481859,Steen,Delgrossi,F,40000,1995-10-24,d008
481867,Jaewon,Hatcliff,M,40000,1990-09-23,d004
481870,Mansur,Serov,M,70484,1988-11-24,d002
481872,Moty,Usdin,F,40000,1991-05-08,d004
481876,Yechiam,Worfolk,M,64497,1997-06-30,d005
481883,Paris,Zeilberger,M,40000,1998-11-16,d004
481886,Danai,Erdmenger,M,40000,1986-04-18,d008
481894,Parke,Yurov,M,53681,1987-05-16,d004
481897,Gregory,Kandlur,M,40000,1995-07-11,d009
481899,Danil,Zeilberger,M,54408,1990-11-27,d004
481900,Aloys,Nooteboom,M,40000,1990-07-29,d009
481911,Dannz,Speel,M,40000,1998-01-03,d005
481912,Abdelwaheb,Ernst,M,56484,1990-11-08,d004
481914,Muzhong,Pokrovskii,M,48415,1993-11-08,d004
481931,Yishay,Validov,M,50388,1993-04-06,d006
481934,Heekeun,Lamba,M,40000,1998-06-12,d004
481937,Temple,Choobineh,M,77338,2000-04-14,d007
481945,Danae,Stiles,F,66543,1988-08-22,d004
481947,Gift,Peac,M,88156,1988-06-15,d004
481949,Gurbir,Boguraev,M,56696,2000-08-06,d004
481953,Yishai,Brickell,F,44244,1988-02-23,d002
481961,Arne,Zumaque,M,56609,1997-08-12,d001
481962,Zorica,Zschoche,M,57056,2000-09-08,d004
481964,Denis,Swab,F,49078,1991-02-12,d005
481973,Tremaine,Eugenio,F,50800,1991-05-01,d005
481975,Dayanand,Gruenwald,M,66362,1988-07-05,d007
481981,Claudi,Spieker,M,60008,1987-04-23,d005
481983,Odysseas,Servieres,M,40422,1995-05-01,d004
481985,Constantine,Vakili,F,60753,1992-12-29,d007
481986,Huiqun,Beilner,M,42579,1990-02-03,d008
481991,Serap,Molenkamp,F,49157,1994-01-31,d002
481992,Kwan,Bednarek,M,57800,1989-07-11,d005
481995,Kwok,Snyers,M,40000,1996-12-11,d005
482007,Satyanarayana,Schrooten,M,77469,1994-05-30,d007
482020,Manu,Azumi,M,40000,1997-06-25,d004
482024,Byong,Hofting,F,41339,1993-02-17,d005
482025,Ashish,Eterovic,M,40000,1999-06-27,d004
482026,Dmitri,Warwick,F,42552,1996-12-13,d002
482028,Rildo,Setiz,M,41553,1997-08-15,d008
482029,Georgy,Rosiles,M,56980,1992-07-07,d009
482035,Conal,Beausoleil,F,40000,1998-10-17,d005
482036,Alper,Badache,F,58215,1988-03-11,d008
482037,Reinhold,Junet,M,59009,1998-03-17,d007
482038,Yishai,Demri,F,48516,1996-01-11,d006
482050,Vugranam,Shrader,F,41288,1990-08-25,d008
482059,Shahab,Unni,M,40000,1999-09-27,d004
482064,Girolamo,Fairtlough,M,42407,1995-08-14,d003
482068,Rosli,Bellmore,M,72990,1990-07-09,d005
482070,Susumu,Honglei,F,40000,1991-12-28,d006
482074,Sven,Strandh,M,40000,2000-12-08,d009
482075,Kwun,Cunliffe,M,93525,1995-06-27,d007
482078,Ohad,Sanella,M,49357,1996-02-02,d004
482079,Mooi,Hiroyama,F,41868,2000-07-15,d009
482087,Guozhong,Skafidas,M,40000,1997-12-17,d003
482091,Garnik,Kuhnemann,M,67974,1987-04-23,d002
482093,Ramzi,Vieri,M,50315,1987-05-20,d005
482095,Tomofumi,Dymetman,F,56568,1994-08-25,d005
482105,Akemi,Barvinok,M,63761,1990-10-24,d007
482112,Ronghao,Bamford,F,40000,1989-04-22,d008
482116,Reuven,Azulay,F,57253,1993-09-20,d007
482119,Mitsuyuki,Emden,M,56866,1987-01-13,d007
482123,Nobuyoshi,Mungall,M,80935,1986-04-05,d007
482126,Fumitaka,Arlazarov,F,40000,1995-02-20,d005
482127,Georgy,Pena,M,40000,1988-01-24,d005
482133,Tremaine,Chartres,M,41461,1995-08-10,d004
482135,Aris,Albarhamtoshy,M,40000,1988-01-28,d008
482139,Baziley,Stanfel,F,58759,1994-01-31,d009
482142,Quingbo,Iivonen,F,40000,1999-09-21,d005
482143,Zhiguo,Krychniak,F,78516,1994-09-19,d007
482144,Kensei,Shinomoto,F,49402,1989-06-01,d001
482148,Hercules,Berstel,F,51989,1990-11-02,d005
482150,Przemyslawa,Gluchowski,M,73645,1989-07-19,d007
482157,Oscar,Mitzlaff,F,40000,1986-12-02,d006
482160,Kamakshi,Kumaresan,M,56407,1989-11-18,d004
482163,Kitty,Pezzoli,F,52662,1996-04-09,d006
482165,Tonny,Makrucki,F,40000,1988-10-16,d009
482168,Yuchang,Marwedel,F,60004,1991-02-26,d007
482172,Moon,Olivero,F,40000,1998-12-30,d004
482187,Zhonghua,Rosca,F,40000,1996-09-05,d005
482188,Akemi,Panwar,M,56760,1988-08-06,d005
482190,Matt,Birdsall,M,66622,1990-03-12,d007
482194,Fan,Tasistro,F,51211,1988-11-17,d005
482200,Jinpo,Vesna,M,67549,1991-06-10,d007
482207,Satyanarayana,Perl,M,40000,1989-10-31,d004
482211,Jeane,Kulisch,F,50984,1991-07-08,d005
482214,Dung,Michaeli,M,40000,1986-08-24,d005
482216,Moss,Zumaque,F,62404,1986-08-11,d004
482217,Paloma,Pietrzykowski,M,41187,1998-10-15,d009
482226,Uzi,Siksek,M,47588,1996-03-22,d009
482230,Dinah,Christ,M,40000,1999-05-29,d008
482237,Xiaopeng,Ranka,M,40000,1988-09-09,d005
482241,Reinhold,Birjandi,F,40000,1990-08-11,d005
482260,Vugranam,Janetzko,M,82691,1997-01-04,d001
482268,Dekang,Waschkowski,M,40000,1993-08-08,d004
482273,Lunjin,Anick,F,103368,1992-02-08,d007
482277,Georgy,Detkin,M,40000,1995-02-17,d009
482282,Ewing,Taneja,M,40000,1997-09-06,d005
482285,Achilleas,Rattan,M,40000,1998-04-15,d005
482289,Fumitaka,Cooman,F,40000,1987-02-28,d004
482291,Reuven,Kalsbeek,F,42651,1999-12-23,d004
482292,Garnet,Yemenis,M,40000,1999-07-06,d005
482297,Khedija,Lorho,F,41551,1998-12-31,d005
482304,Uwe,Minakawa,F,64132,1996-05-10,d007
482305,Aamod,Horswill,F,51649,1998-07-22,d006
482306,Kiyomitsu,Alencar,F,70984,1988-05-01,d008
482308,Shietung,Georg,M,71343,1989-02-11,d005
482311,Shen,Iisaku,M,40000,1989-07-03,d005
482317,Bernice,Engelmann,M,40000,1987-10-17,d002
482322,Bingning,Rosch,M,40000,1998-12-30,d005
482324,Bilhanan,Perez,M,44975,1999-07-04,d004
482326,Conal,Fairtlough,F,80492,1994-10-28,d007
482333,Harjit,Pelz,F,40000,1986-10-16,d004
482337,Girolamo,Miara,F,86416,1994-01-21,d006
482338,Tokuyasu,Waschkowski,M,46027,1999-07-13,d006
482339,Vishwani,Poujol,F,47096,1989-09-07,d009
482341,Gal,Hartvigsen,M,45789,1990-10-30,d008
482345,Lorien,Coney,M,40000,1988-02-02,d005
482346,Georgi,Nyanchama,M,60279,1994-05-08,d003
482348,Shao,Peltason,M,48194,1998-10-18,d005
482351,Dines,Straney,F,40000,1992-10-10,d009
482355,Golgen,Kulisch,M,44636,1990-07-10,d004
482356,Bikash,Decaestecker,M,73118,1988-07-15,d007
482361,Wojceich,Sluis,M,51491,1992-04-16,d003
482363,Lenore,Georg,F,48289,1988-09-09,d006
482366,Adil,Schurmann,M,70161,1987-02-16,d004
482376,Niranjan,Kusakabe,F,40000,1988-06-10,d005
482378,Hilari,Schiper,M,78580,1996-04-01,d007
482382,Gererd,Maginnis,M,54922,1995-10-26,d004
482386,Subir,McFarlin,F,46579,1987-06-19,d005
482388,Kish,Rassart,M,42281,1990-05-13,d009
482391,Arnould,Anger,M,47244,1986-11-21,d004
482393,Basil,Michaeli,F,50688,1995-02-11,d004
482404,Ger,Verhaegen,M,40000,1986-09-23,d005
482410,Dmitri,Tyugu,M,42285,1997-02-28,d004
482413,Zhigen,Melski,F,87411,1988-11-02,d007
482419,Christfried,Lorho,M,80309,2000-10-03,d007
482429,Wonhee,Guardalben,M,40000,1993-11-24,d005
482434,Leon,Bugaenko,M,54247,1998-09-08,d005
482438,Nathan,Gulik,F,50218,1986-12-29,d003
482440,Katsuo,Sherertz,F,51891,1996-04-03,d008
482446,Satyanarayana,Adachi,M,96508,1991-03-27,d007
482450,Unal,Socorro,M,59304,1992-11-24,d001
482456,Yonghoan,Brookner,F,65265,1991-12-22,d002
482458,Zdislav,Bresenham,M,47315,1987-10-03,d004
482460,Breannda,Vieri,F,55202,1987-04-04,d004
482469,Dayanand,Rahier,M,41060,1987-11-29,d005
482471,Shaowen,Lund,M,47193,1994-02-01,d004
482474,Deborah,Henseler,F,72894,1996-08-02,d004
482480,Herbert,Birjandi,M,60053,1989-10-20,d008
482482,Vivian,Vesel,M,40000,1995-02-04,d005
482483,Debaprosad,Landherr,M,40000,1992-08-19,d009
482493,Lalit,VanScheik,M,52339,1998-03-13,d009
482497,Tesuro,Nivat,M,40000,1996-08-01,d005
482503,Subir,Gihr,M,58589,1995-11-10,d005
482506,Toong,Zeilberger,F,46467,2000-11-15,d001
482514,Geoff,Constantine,F,54857,1986-08-19,d007
482519,Kristian,Staylopatis,F,72860,2000-10-23,d007
482521,Sanjai,Simmel,M,72444,1991-01-25,d007
482523,Adam,Plessier,M,49571,1990-11-11,d005
482526,Youssef,Leijenhorst,F,92527,1999-10-06,d007
482529,LiMin,Fargier,M,82267,1994-09-15,d007
482532,Adib,Vesna,M,64330,1994-05-02,d004
482539,Bikash,Pehl,M,40000,1996-06-07,d004
482541,Teruyuki,Masaki,M,40207,1987-05-15,d007
482544,Utz,Narwekar,M,40000,1990-04-17,d005
482546,Karlis,Zongker,F,44520,1999-01-09,d005
482555,Hyuncheol,Mansanne,F,65796,1986-11-30,d007
482556,Gio,Panienski,M,81991,1994-02-28,d007
482557,Aran,Gecseg,F,41344,1999-07-30,d004
482563,Kayoko,Ratzlaff,M,40000,1994-09-05,d005
482565,Herb,Zlotek,F,40000,1986-12-02,d004
482566,Brewster,Cangellaris,F,40000,1992-05-12,d008
482568,Fai,Tyugu,F,40000,1986-08-19,d004
482571,Zengping,Orlowski,M,46785,1996-06-21,d004
482573,Ger,Escriba,M,56707,1992-07-24,d001
482577,Masadi,Validov,M,40000,1986-07-21,d004
482583,Danil,Wielonsky,F,65537,1987-02-17,d007
482587,Taizo,Barinka,F,41012,1996-08-06,d005
482588,Xuejun,Millington,M,40000,2000-09-11,d005
482592,Naraig,Mersereau,M,92167,1991-03-09,d007
482596,Saniya,Beznosov,F,68283,1993-08-10,d005
482599,Marl,Stavenow,M,40000,1993-04-29,d003
482603,Jenwei,Itzigehl,M,61207,1995-09-09,d009
482604,Sudharsan,Toyoshima,M,40000,1993-09-21,d008
482609,Sreenivas,Brookman,M,40000,1992-10-13,d005
482623,Sampalli,Honiden,F,40000,1993-04-16,d005
482625,Siamak,Michaeli,M,69453,1995-08-07,d007
482630,Nirmal,Peres,F,40000,1999-06-20,d005
482633,Xiaoheng,Guerreiro,M,40595,1993-04-13,d005
482640,Shmuel,Chandrasekhar,M,41797,1989-12-12,d007
482648,Kinh,Velardi,M,40000,1989-12-05,d005
482650,Constantino,Ebeling,M,50712,1992-12-23,d005
482651,Matt,Czaja,M,59194,1997-02-03,d003
482654,Lokesh,Iisaka,M,40000,1989-10-28,d005
482659,Zhenbing,Passino,F,48157,1986-06-12,d007
482664,Keiichiro,Rabehasaina,M,45701,1995-11-12,d004
482672,Ymte,Molenaar,M,40890,1988-06-22,d005
482677,Pantung,Tokunaga,F,79708,1997-04-19,d008
482679,Krister,Decleir,F,52437,1999-10-05,d007
482685,Eishiro,Cooley,F,49606,1997-04-02,d001
482695,Jaques,Steenbeek,M,44916,1993-09-13,d005
482701,Vitaly,Diderrich,M,41412,2000-06-05,d005
482704,Dharmaraja,Angelopoulos,F,40000,1996-09-19,d005
482708,Baocai,Karnin,M,51060,1990-04-20,d004
482711,Alois,Jarecki,F,68607,1986-05-04,d001
482713,Kazuhito,Hasenauer,F,64626,1995-11-14,d004
482715,Kwangyoen,Guting,F,64039,1987-06-21,d001
482718,Xuedong,Birjandi,M,64144,2000-10-23,d007
482720,Subhada,Swab,M,40000,1998-06-13,d005
482721,Beshir,Herber,M,40000,1998-08-13,d004
482730,Gio,Detkin,F,57918,1990-11-13,d005
482731,Uzi,Hellwagner,F,60087,1994-04-04,d004
482738,Munehiko,Peral,M,45513,1986-09-18,d005
482747,Sumali,Lichtner,F,40000,1988-10-06,d005
482749,Jaques,Ramsak,F,43860,1993-01-30,d009
482750,Renee,Montemayor,M,40000,1994-05-03,d006
482757,Xiaopeng,Luders,M,96745,1999-09-05,d007
482776,Kristin,Beilner,M,87282,1986-11-27,d007
482779,Leah,Nitsch,F,40000,1992-01-13,d004
482782,Domenick,Vesel,M,48108,1990-01-14,d005
482789,Theron,Marsiglia,F,40000,1987-03-24,d003
482793,Lech,Walston,F,64621,1987-08-07,d001
482797,Margareta,Boissier,M,40000,1991-06-03,d008
482806,Ebru,Kaminger,F,60094,1989-10-18,d006
482808,Maya,Waeselynck,M,54645,2000-09-19,d006
482813,Dipayan,Veccia,F,42735,1987-11-12,d007
482816,Freyja,Naumovich,F,50382,1989-04-14,d005
482819,Mostafa,Merkl,M,46536,1987-07-05,d005
482820,Weiye,Barriga,M,60554,1995-02-13,d007
482823,Henk,Sidhu,M,40000,1987-07-24,d004
482826,Goo,Perin,F,55354,1999-01-14,d005
482828,Quingbo,Kavvadias,M,40000,1986-07-01,d005
482829,Arup,Melski,F,72528,1988-07-05,d007
482830,Weiyi,Gornas,M,49052,1993-02-21,d006
482831,Nahla,McConalogue,M,40000,1994-09-14,d004
482834,Patricio,Rosiles,M,65737,1999-07-01,d004
482835,Kellie,Seuren,M,40000,1990-10-24,d004
482844,Hauke,Jervis,M,40000,1991-03-18,d009
482846,Samphel,Quittner,M,50413,1989-09-13,d005
482856,Sashi,Salvesen,M,69654,1986-03-21,d005
482862,Shaw,Anido,M,40000,1986-09-23,d005
482863,Xiaobin,Spieker,M,52249,1996-02-01,d007
482868,Arunas,Iivonen,M,40000,1987-12-28,d004
482875,Denny,Roohalamini,M,42252,1999-01-07,d004
482878,Chikara,Denti,M,83187,1996-02-24,d007
482883,Sanjai,Cheshire,M,40000,1995-10-29,d005
482886,Gritta,Pavlopoulou,M,49818,1991-02-20,d005
482888,Apostol,Brookman,F,51609,1987-06-27,d002
482889,Souichi,Restivo,F,40264,1991-08-23,d004
482892,Taiji,Middleton,F,40000,1992-08-06,d006
482894,Greger,Takanami,M,103374,1989-01-28,d007
482895,Piyawadee,Asmuth,M,80038,2000-11-22,d007
482900,Mabhin,Rusmann,M,40000,1990-07-04,d006
482904,Weijing,Honglei,F,40000,1995-02-01,d007
482907,Gurbir,Kaiser,M,45018,1995-05-23,d005
482909,Magy,Chvatal,M,40000,1997-02-27,d006
482921,Morris,Hiltgen,F,66873,1993-05-04,d001
482925,Przemyslawa,Baer,F,60543,1997-06-02,d005
482931,Fumiko,Bade,M,47336,1996-03-08,d008
482933,Sadegh,Lubachevsky,M,41099,1991-05-24,d004
482934,Kitty,Cappelli,M,71993,2000-06-20,d007
482935,Xiaoheng,Besancenot,M,40000,1989-01-04,d005
482953,Rafail,Kilgour,F,48693,1986-06-15,d008
482955,Branimir,Zykh,F,40000,1986-08-31,d003
482958,Uzi,McClurg,M,40000,1998-02-22,d006
482960,Taegyun,Lodder,F,40000,1990-11-20,d004
482967,Jaewoo,Samarati,F,45425,1992-12-25,d008
482968,Premal,Walston,F,51953,1988-06-13,d004
482973,Hinrich,Baranowski,M,40000,1993-01-12,d006
482974,Fayez,Glinert,M,40000,1991-04-05,d004
482977,Rosalie,Mersereau,F,46357,1997-09-21,d009
482980,Ulf,Domenig,F,40000,1986-09-03,d005
482986,Henk,Guardalben,M,48923,1994-07-19,d002
482987,Ziva,Schreiter,F,44042,1997-01-22,d004
482988,Falguni,Shiratori,M,59162,1993-08-17,d002
482992,Kellyn,Velardi,F,65883,1993-06-06,d001
482994,Miyeon,Garrabrants,M,40000,2000-02-14,d005
482996,Wonhee,Lovengreen,M,40000,1987-02-26,d008
483003,Candido,Kavvadias,M,57942,2000-06-22,d006
483006,Goa,Thombley,F,49187,1994-09-09,d004
483011,Anestis,Orlowska,M,49492,1993-07-25,d004
483016,Eckart,Lanzelotte,M,45271,1990-07-01,d006
483017,Alejandro,Erdmenger,M,94066,1991-02-19,d002
483019,Kamran,Rosti,M,80419,1989-05-31,d005
483020,Susumu,Verhoeff,M,67360,2000-10-29,d001
483032,Anneke,Hiroyama,F,77430,1987-05-17,d006
483033,Jongsuk,Percebois,F,41275,1998-12-03,d009
483034,Breannda,Azuma,M,60113,1996-06-14,d007
483041,Gian,Benzmuller,M,40000,1993-09-21,d005
483051,Mingdong,Bain,F,59826,1989-12-11,d002
483052,Van,Waschkowski,F,40000,1988-03-23,d004
483055,Mayuri,Colorni,M,43298,1991-09-28,d005
483056,Michaela,Kushner,M,75435,1997-02-05,d005
483065,Sudhanshu,Bahi,M,52727,1994-07-01,d005
483069,Masaru,Baek,M,40000,1997-08-19,d004
483074,Shigeo,Heijenga,M,63748,1988-09-19,d007
483075,Lalit,Lamma,M,51210,1993-01-21,d004
483077,Magdalena,Foote,M,59674,1991-12-16,d001
483082,Zito,Pileggi,M,68757,1998-12-06,d007
483083,Oldrich,Gente,M,57301,2000-02-17,d007
483094,Waiman,Servieres,M,40000,1987-08-22,d006
483104,Dante,Daescu,M,54450,1988-02-23,d005
483118,Candida,Nergos,M,40000,1997-01-16,d005
483120,Filipp,Ghemri,M,40000,1987-08-15,d004
483123,Masaki,Ducloy,F,40000,1994-02-17,d004
483125,Akhilish,Rothe,F,55678,1994-10-05,d005
483127,Fay,Lichtman,F,67306,1997-10-26,d002
483128,Suzette,Brookner,F,40000,1989-06-20,d002
483129,Shridhar,Schlenzig,M,40000,1995-10-24,d004
483131,Luise,Narwekar,M,63213,1986-02-07,d006
483133,Chinho,Krychniak,M,63710,1997-09-27,d006
483135,Khedija,Denos,M,40000,1989-02-11,d004
483136,Marjo,Perko,M,91198,1986-04-10,d001
483140,Sigeru,Sridhar,F,40000,2000-11-11,d005
483144,Janalee,Morton,F,58365,1986-12-26,d007
483146,Jackson,Krybus,M,40000,1987-12-21,d008
483149,Amabile,Rissanen,F,40000,1990-09-29,d005
483151,Zhensheng,Clemencon,F,40046,2000-02-04,d004
483153,Sverrir,Talmor,M,40000,1994-12-08,d005
483158,Sumant,Weisert,M,98793,1992-06-07,d007
483161,Yuguang,Yeung,M,40000,1996-02-28,d001
483162,Mandell,Herath,F,40000,1986-08-11,d005
483182,Subhada,Lores,M,80602,1990-06-27,d003
483183,Oscar,Ciolek,M,47352,1987-06-24,d005
483185,Khatoun,Ebeling,M,63116,1994-03-12,d004
483189,Guadalupe,Gente,F,40166,1986-08-27,d004
483198,Kazuhiro,Rouquie,F,40000,1989-04-19,d003
483208,Aran,Garnick,M,82835,1999-11-20,d007
483212,Chirstian,Birnbaum,M,40000,1997-04-22,d002
483214,Jungsoon,Macedo,M,50316,1995-11-22,d004
483215,Golgen,Velardi,F,76536,1999-12-17,d004
483218,Quingbo,Nicolson,M,40000,1988-10-24,d004
483220,Hyuckchul,Taubenfeld,F,44118,1993-09-19,d005
483222,Masadi,Karunanithi,F,48663,1995-01-24,d001
483225,Zhaofang,Farris,F,41947,1995-06-09,d005
483228,Lidong,Vrecion,F,73636,1995-12-18,d007
483240,Urs,Ruemmler,M,84367,1987-07-04,d007
483242,Guenter,Weedman,F,85827,1997-08-01,d007
483247,Shai,Herath,F,66505,1993-03-09,d004
483250,Garnik,Jansch,F,51268,1995-03-26,d008
483251,Bedir,Maquelin,M,40000,1986-05-12,d004
483253,Tse,Schwartzbauer,F,40000,1995-05-21,d005
483257,Susanne,Lorcy,M,74452,1990-10-08,d007
483272,Wonhee,Mattern,M,40000,1998-10-14,d005
483285,Zhenhua,Baezner,M,51476,1989-05-29,d005
483288,Stafford,Waymire,M,62304,1990-06-13,d001
483300,Giordano,Matzen,F,45692,1997-07-01,d005
483305,Zhiwei,Rajala,M,40000,1993-07-27,d008
483306,Berna,Walstra,M,40000,1999-07-17,d006
483315,Mariangiola,Klassen,M,40000,1993-04-18,d009
483319,Hirochika,Koprowski,M,43208,1992-05-09,d005
483323,Jayesh,Parfitt,M,52902,1988-03-27,d005
483325,Neelam,Talmor,F,65974,1995-06-01,d003
483331,Vugranam,Rusmann,M,40000,1996-03-08,d004
483340,Tua,Oberman,F,54388,1994-03-30,d006
483342,Jiakeng,Baik,F,42932,1988-11-17,d005
483347,Maik,Guenter,M,58210,1993-08-05,d005
483350,Ramya,Wiegley,F,80212,1998-08-24,d007
483351,Elrique,Zschoche,M,40000,1998-10-11,d004
483353,Mizuhito,Litvinov,F,102711,1986-02-17,d007
483354,Ekawit,Speel,M,85178,1989-02-15,d007
483358,Yakichi,Millington,M,40000,1988-07-24,d006
483360,Claude,Waleschkowski,F,40000,1999-01-17,d006
483363,Zengping,Rathonyi,M,45539,1994-10-15,d004
483365,Tran,Garrabrants,M,55488,1996-09-02,d005
483369,Nidapan,Delaune,F,40000,1995-10-13,d003
483370,Berni,Kumaresan,M,46911,1998-12-18,d009
483374,Sreekrishna,Swiler,M,56651,1988-12-25,d002
483376,Seongbin,Akiyama,M,40000,2000-08-24,d009
483377,Hitomi,Usery,M,44054,1998-04-03,d004
483381,Chenye,Bouloucos,F,50219,1990-01-21,d004
483384,Arne,Varman,M,87651,1995-11-26,d007
483386,Marla,Horswill,F,42981,1987-04-14,d009
483392,Shaowei,Mondadori,F,42122,1999-08-09,d005
483395,Zissis,Welham,M,40000,1997-09-25,d004
483396,Fay,Gecsel,M,51839,1992-02-24,d002
483400,Uli,Zumaque,M,58670,1993-01-13,d002
483409,Christoper,Hasenauer,F,50203,1995-06-11,d005
483410,Gor,Haraldson,M,40000,1994-05-03,d004
483414,Stafford,Schueller,M,40000,1997-05-20,d005
483416,Kwan,Aamodt,F,40000,1986-08-09,d004
483426,Shmuel,Willoner,M,40000,1989-04-09,d003
483427,Tsuneo,Neiman,F,94680,1999-06-16,d007
483428,Owen,Boreale,M,93563,1990-10-03,d003
483429,Marco,Vural,F,40000,1986-10-09,d005
483431,Sastry,Perly,M,45804,1988-02-15,d004
483434,Georgy,Aloia,F,80584,1988-11-22,d002
483435,Hidefumi,Mawatari,M,54463,1998-05-01,d005
483438,Otmar,Hofstetter,M,53466,1989-01-07,d009
483448,Fun,Peternell,M,56009,1996-09-10,d008
483450,Kshitij,Imataki,F,40000,1998-12-04,d009
483461,Vivian,Heering,M,73219,1990-01-24,d004
483466,Leszek,Fujisaki,M,55466,1989-02-10,d005
483471,Jinya,Jayawardene,M,50068,1996-04-06,d007
483472,Gita,Pesch,F,95637,1989-11-11,d007
483474,JoAnna,Asmuth,M,72528,1987-03-26,d004
483479,Perla,Ashish,M,40000,1997-07-09,d005
483480,Branimir,Birrer,M,45881,1992-08-06,d005
483487,Barton,Mitchem,M,68388,1991-01-01,d009
483490,Yechiam,Asmuth,M,40000,1998-01-11,d005
483494,Bojan,DuBourdieux,F,62061,1996-08-13,d004
483498,Yuqun,Hasham,M,48296,1995-10-16,d006
483499,Murthy,Vieri,M,54405,1988-02-18,d005
483500,Sanjai,Wossner,F,40156,1995-12-07,d008
483507,Kendra,Kitai,M,40881,1988-11-04,d009
483509,Poorav,Seiwald,F,53398,1989-11-23,d005
483513,Rafols,Bridgland,M,49609,1991-05-19,d004
483518,Kazuhiro,Morrey,M,59271,1996-04-29,d007
483519,Duangkaew,Papsdorf,M,40000,1986-07-29,d005
483521,Ipke,Birch,M,42982,1994-07-28,d005
483533,Doowon,Leaver,M,42750,1986-03-19,d003
483539,Gurbir,Hiroyama,M,40000,1988-03-29,d005
483540,Rajmohan,Diderrich,M,53538,1989-02-28,d004
483541,Saeed,Fujisaki,M,56836,1991-05-06,d005
483549,Chaitali,Chenney,M,40000,1987-10-14,d006
